id,phase,size,sync_component,diac_component,lineage_size,meta,source,target,x,y,z
142_2009,2009,14,0,0,3.493902737047898,NA,394|&|260|&|113|&|716|&|123|&|736|&|588|&|668|&|686|&|720|&|683|&|772|&|674|&|242,971|&|164|&|886|&|1208|&|443|&|764|&|42|&|839|&|1334|&|137|&|929|&|139|&|1413,-0.28417584,-1.9390724,0.34123555
252_2013,2013,17,0,-1,3.87114882669564,NA,152|&|355|&|383|&|592|&|634|&|508|&|716|&|527|&|763|&|618|&|562|&|417|&|658|&|133|&|589|&|611|&|554,170|&|576|&|747|&|417|&|580|&|444|&|1263|&|235|&|1425|&|502|&|1404|&|672|&|809|&|1283|&|1304|&|1145|&|178|&|1073|&|719|&|322|&|746|&|1104|&|1264|&|916|&|954|&|1252|&|1053|&|847|&|675|&|885|&|957|&|870|&|1225,-4.8989162,-0.40969375,4.894442
164_2013,2013,10,0,7,5.31860902255639,NA,225|&|639|&|625|&|754|&|309|&|195|&|317|&|656|&|21|&|502,954|&|164|&|886|&|1179|&|1104|&|576|&|746|&|1053|&|1283|&|675|&|1304|&|53|&|762|&|1264|&|1145|&|1428|&|3|&|1073,-3.1497502,2.6893384,3.0286236
58_2001,2001,19,0,2,0.7205882352941176,NA,576|&|235|&|664|&|266|&|396|&|488|&|377|&|55|&|267|&|570|&|555|&|582|&|198|&|286|&|164|&|236|&|743|&|456|&|329,727|&|1473|&|1208|&|164|&|886|&|256|&|1118|&|160|&|467|&|734|&|1329|&|560,3.5243473,-0.9895462,-3.5006597
140_2003,2003,5,0,0,3.2272727272727275,NA,164|&|396|&|94|&|761|&|515,381|&|1594|&|1564|&|867|&|147|&|1256|&|366|&|1247|&|1540|&|479|&|1045|&|355|&|640|&|588|&|519|&|936|&|1175|&|807|&|209,3.0511694,0.29992795,-3.0768893
99_2009,2009,16,0,7,4.252540949315143,NA,630|&|451|&|238|&|639|&|767|&|483|&|444|&|195|&|321|&|359|&|311|&|699|&|125|&|380|&|533|&|234,1499|&|216|&|761|&|537|&|1000|&|501|&|1062|&|983|&|931|&|89|&|1305|&|1300|&|155|&|1104|&|1354|&|839|&|12|&|1339|&|1563|&|740|&|1321|&|410,-1.9401844,-2.0498323,2.0002596
149_2013,2013,8,0,0,2.8181818181818183,NA,42|&|396|&|740|&|204|&|169|&|196|&|129|&|320,576|&|412|&|693|&|1428|&|1018|&|382|&|6|&|117|&|1208|&|1000|&|1283|&|1304|&|178|&|1073|&|1182|&|746|&|1218|&|530|&|1104|&|1264|&|963|&|3|&|1092|&|1034|&|59|&|1053|&|762|&|957|&|784,-2.5236733,0.513169,2.4858036
51_2013,2013,3,0,0,2.3733766233766236,NA,269|&|94|&|498,230|&|996|&|1585|&|444|&|512|&|892|&|1333|&|676|&|681|&|629|&|958|&|1466|&|1182|&|1144|&|450|&|461|&|213|&|1284|&|1184|&|164|&|1265|&|1455|&|53|&|924|&|214|&|1115|&|1206|&|1488|&|999|&|382|&|1538|&|1404|&|189|&|886|&|809|&|893|&|1481|&|1304|&|35|&|1145|&|951|&|1260|&|899|&|1066|&|1073|&|404|&|634|&|322|&|90|&|249|&|137|&|916|&|954|&|1092|&|402|&|59|&|923|&|170|&|238|&|433|&|1274|&|1078|&|1533|&|691|&|1410|&|334|&|1000|&|454|&|738|&|178|&|182|&|746|&|1038|&|562|&|699|&|103|&|390|&|1179|&|1341|&|957|&|1225|&|179|&|1316|&|652|&|235|&|672|&|465|&|220|&|17|&|669|&|1518|&|566|&|11|&|1090|&|431|&|239|&|847|&|885|&|675|&|1321|&|1479,-0.47097653,3.1691227,0.33353338
82_2005,2005,9,0,0,1.5440745213041227,NA,173|&|379|&|462|&|123|&|42|&|501|&|356|&|218|&|44,441|&|231|&|414|&|109|&|1154|&|734|&|494|&|1098|&|306,3.8209896,-2.5979943,-3.7358859
83_2003,2003,23,0,2,3.8476780185758512,NA,504|&|241|&|417|&|235|&|488|&|703|&|55|&|595|&|462|&|135|&|530|&|176|&|722|&|29|&|154|&|137|&|582|&|446|&|696|&|625|&|296|&|232|&|180,1594|&|514|&|149|&|483|&|1499|&|1587|&|693|&|1018|&|117|&|1355|&|1213|&|1304|&|1229|&|370|&|1512|&|1073|&|297|&|1307|&|54|&|1239|&|116|&|1046|&|99|&|588|&|974|&|1076|&|980|&|1501|&|258|&|3|&|714|&|1421|&|963|&|936|&|1575|&|441|&|807|&|467|&|1464|&|273|&|66|&|291,3.2874599,-1.8955319,-3.229471
63_2001,2001,3,0,0,0.75,NA,128|&|250|&|380,168|&|967|&|1151|&|362|&|1562|&|877|&|635|&|467|&|734|&|1013|&|1502|&|163|&|1391|&|1560|&|1196|&|1073|&|916,4.722863,-2.3211684,-4.6476398
21_2007,2007,1,0,0,1.0,NA,709,840|&|692|&|192|&|896|&|782|&|1098|&|339|&|1096|&|818|&|356|&|1468|&|886|&|1154|&|94|&|1346|&|1505|&|1071|&|801|&|54|&|690|&|722|&|1090|&|202|&|965|&|1435|&|1284|&|3|&|131|&|164|&|441|&|59|&|835|&|811|&|1225|&|832|&|1282|&|448|&|1413|&|889,3.0970864,2.72395,-3.2150073
50_2015,2015,3,0,0,2.4000000000000004,NA,128|&|169|&|477,1370|&|1443|&|498|&|546|&|1349|&|412|&|1499|&|1422|&|1195|&|1226|&|1213|&|985|&|1258|&|1474|&|554|&|1278|&|1228|&|773|&|374|&|3|&|1314|&|1506|&|164|&|520|&|448|&|608|&|1206|&|755|&|886|&|577|&|313|&|741|&|1459|&|933|&|1097|&|1288|&|459|&|670|&|456|&|481|&|1159|&|174|&|129|&|785|&|237|&|71|&|497|&|693|&|564|&|228|&|1208|&|686|&|1504|&|638|&|231|&|642|&|687|&|26|&|841|&|1406|&|1543|&|1467|&|1225|&|997|&|1086|&|1448|&|813|&|1316|&|1081|&|1399|&|733|&|1595|&|1138|&|942|&|578|&|312|&|708|&|1165|&|705|&|864|&|566|&|1454|&|1261|&|278|&|534|&|647|&|1101|&|936|&|101|&|1311|&|130|&|1126|&|533,-1.3205005,1.8215176,1.2337186
80_2009,2009,21,0,-1,3.2467824967824965,NA,327|&|406|&|74|&|637|&|223|&|306|&|726|&|353|&|91|&|725|&|764|&|562|&|154|&|303|&|26|&|598|&|441|&|148|&|527|&|603|&|388,115|&|1489|&|20|&|283|&|1128|&|988|&|987|&|1213|&|888|&|1486|&|338|&|88|&|1063|&|1093|&|287|&|294|&|713|&|1007|&|1212|&|410|&|1476|&|1351|&|1222|&|889,-2.2379305,-2.57217,2.3176653
196_2007,2007,20,0,6,6.180187192547125,NA,362|&|463|&|497|&|531|&|250|&|84|&|268|&|668|&|686|&|697|&|606|&|256|&|58|&|559|&|258|&|347|&|446|&|447|&|649|&|388,1203|&|1522|&|863|&|1098|&|886|&|673|&|1055|&|1154|&|1074|&|1346|&|1505|&|706|&|1112|&|1348|&|530|&|763|&|202|&|734|&|247|&|131|&|441|&|59|&|1581|&|467|&|130|&|448|&|1303,0.23106767,-2.4276557,-0.15504429
169_2005,2005,4,0,0,1.0833333333333333,NA,467|&|507|&|498|&|477,573|&|1002|&|52|&|881|&|995|&|414|&|576|&|110|&|360|&|31|&|133|&|314|&|98|&|1377|&|904|&|942|&|693|&|1098|&|1525|&|1018|&|578|&|490|&|1566|&|107|&|750|&|981|&|482|&|117|&|886|&|678|&|1516|&|1353|&|768|&|1481|&|1224|&|233|&|358|&|1154|&|623|&|494|&|35|&|1073|&|306|&|155|&|1453|&|231|&|817|&|109|&|411|&|166|&|187|&|734|&|587|&|1163|&|714|&|710|&|1546|&|1461|&|164|&|1575|&|441|&|34|&|1039|&|1312|&|130|&|128|&|397,1.3327503,0.23875804,-1.3573868
65_2003,2003,1,0,0,1.0,NA,477,381|&|168|&|355|&|1564|&|678|&|1073|&|1336|&|467|&|1472|&|1304|&|1540|&|209|&|1045|&|306,4.7683945,1.6583276,-4.8445582
217_2013,2013,4,0,0,2.083333333333333,NA,444|&|104|&|720|&|180,214|&|230|&|1316|&|1115|&|1206|&|1585|&|576|&|652|&|219|&|942|&|1525|&|382|&|512|&|1333|&|1418|&|886|&|676|&|691|&|806|&|1000|&|1410|&|632|&|454|&|1253|&|1304|&|1396|&|35|&|1145|&|178|&|1073|&|1066|&|1466|&|1182|&|13|&|322|&|851|&|1518|&|90|&|249|&|1144|&|1264|&|916|&|1444|&|954|&|1092|&|470|&|164|&|59|&|1179|&|402|&|675|&|53|&|63,-2.491943,2.9700873,2.36061
7_1999,1999,6,0,0,2.0121212121212118,NA,236|&|104|&|128|&|129|&|21|&|312,254|&|475,4.9219146,-1.2669095,-4.886661
247_2011,2011,20,0,8,3.1049011373181084,NA,498|&|133|&|307|&|761|&|64|&|666|&|96|&|111|&|281|&|182|&|622|&|39|&|194|&|721|&|12|&|287|&|10|&|402|&|47|&|44,181|&|351|&|1308|&|416|&|693|&|1018|&|21|&|234|&|6|&|1534|&|117|&|1359|&|302|&|703|&|1079|&|281|&|1189|&|1385|&|927|&|43|&|336|&|731|&|104|&|415|&|651|&|1551|&|1093|&|32|&|659|&|477|&|860|&|1580|&|963|&|1077|&|1487|&|808|&|1052|&|718|&|45|&|308|&|1494|&|800|&|410|&|1351|&|1222|&|1360,-4.742265,-1.7330691,4.788259
58_2011,2011,17,0,-1,3.942666496663691,NA,462|&|691|&|420|&|292|&|705|&|702|&|29|&|166|&|115|&|456|&|359|&|489|&|659|&|380|&|637|&|583|&|306,1193|&|1198|&|862|&|269|&|215|&|1525|&|95|&|126|&|876|&|132|&|1240|&|515|&|772|&|719|&|135|&|555|&|1104|&|104|&|1063|&|1023|&|1551|&|79|&|1309|&|1120|&|1497|&|32|&|1487|&|59|&|884|&|1503|&|2|&|315|&|47|&|998|&|24|&|87,-2.7841728,-2.299191,2.8531249
166_2007,2007,28,0,-1,2.6087874369722375,NA,573|&|472|&|759|&|510|&|265|&|366|&|16|&|676|&|623|&|376|&|348|&|364|&|49|&|173|&|634|&|322|&|324|&|610|&|635|&|166|&|626|&|592|&|711|&|441|&|436|&|585|&|762|&|507,782|&|1211|&|693|&|1098|&|48|&|1018|&|61|&|356|&|117|&|1468|&|886|&|358|&|340|&|937|&|94|&|1154|&|167|&|54|&|469|&|1071|&|299|&|690|&|990|&|1085|&|3|&|10|&|106|&|1563|&|59|&|835|&|441|&|123|&|53|&|1088|&|756|&|811|&|1096|&|1413,0.14838834,-1.0428873,-0.12511547
9_2001,2001,12,0,-1,0.9814814814814814,NA,709|&|383|&|260|&|143|&|357|&|176|&|484|&|689|&|94|&|183|&|412|&|424,168|&|1151|&|1563|&|155|&|460|&|565|&|822|&|1560|&|375|&|1173|&|53|&|1362|&|734|&|1502|&|163|&|1082|&|1577|&|1196,4.5044065,0.28588447,-4.52854
232_2011,2011,14,0,9,2.8103349282296652,NA,660|&|173|&|387|&|692|&|57|&|289|&|233|&|67|&|610|&|53|&|735|&|756|&|220|&|41,907|&|351|&|215|&|607|&|578|&|1359|&|886|&|1254|&|506|&|703|&|1079|&|68|&|1385|&|336|&|726|&|135|&|1104|&|530|&|1093|&|59|&|496|&|718|&|130|&|174|&|1351|&|1222|&|1360|&|956,-4.9939146,-1.437382,5.0284753
224_2011,2011,15,0,0,4.006666666666667,NA,124|&|176|&|354|&|767|&|588|&|668|&|625|&|184|&|772|&|457|&|606|&|326|&|169|&|446|&|674,1408|&|682|&|1263|&|693|&|1018|&|117|&|1075|&|337|&|676|&|886|&|1128|&|1481|&|454|&|1283|&|1509|&|1131|&|515|&|1125|&|571|&|968|&|155|&|1550|&|1259|&|1099|&|660|&|1369|&|164|&|1179|&|794|&|1328|&|957|&|710|&|1012|&|1413|&|1508,-2.186984,-0.7076362,2.1958098
18_2001,2001,11,0,1,0.3333333333333333,NA,338|&|248|&|120|&|691|&|269|&|665|&|413|&|604|&|73|&|44|&|180,467|&|1073|&|916,4.2804837,-2.668057,-4.1923814
124_2005,2005,10,0,-1,3.0132827324478177,NA,203|&|77|&|592|&|229|&|670|&|759|&|192|&|417|&|580|&|55,51|&|1553|&|250|&|107|&|1441|&|886|&|120|&|227|&|979|&|1154|&|1478|&|35|&|726|&|845|&|187|&|114|&|164|&|441|&|9,0.8019893,-0.37764412,-0.8035558
16_2007,2007,22,0,5,6.724611708482676,NA,389|&|633|&|307|&|664|&|537|&|335|&|666|&|120|&|712|&|738|&|349|&|515|&|555|&|764|&|407|&|311|&|204|&|648|&|38|&|236|&|158|&|308,1483|&|1490|&|1394|&|1217|&|886|&|673|&|55|&|1091|&|1505|&|505|&|719|&|1466|&|1452|&|1104|&|275|&|1090|&|814|&|734|&|100|&|1284|&|793|&|164|&|467|&|1142|&|1225|&|1096|&|870,1.5235139,-1.2031133,-1.4931489
71_2007,2007,4,0,0,2.401048951048951,NA,229|&|660|&|327|&|267,1002|&|1403|&|110|&|107|&|886|&|758|&|1346|&|561|&|348|&|205|&|530|&|913|&|1090|&|202|&|734|&|191|&|539|&|1284|&|131|&|1461|&|164|&|122|&|1008|&|467|&|254|&|329|&|1054|&|1225,1.2302746,-0.5192149,-1.2261442
70_2011,2011,13,0,-1,2.2346245059288536,NA,363|&|547|&|575|&|516|&|324|&|210|&|632|&|434|&|697|&|347|&|412|&|410|&|388,427|&|135|&|351|&|1104|&|1308|&|1087|&|578|&|1494|&|130|&|174|&|1576|&|808|&|336,-2.7084358,-2.7499263,2.7945933
143_2003,2003,3,0,0,1.4461538461538463,NA,269|&|250|&|42,168|&|867|&|149|&|1336|&|147|&|1256|&|1553|&|366|&|1098|&|1247|&|844|&|1304|&|1472|&|169|&|479|&|1073|&|306|&|519|&|1347|&|714|&|1575|&|288|&|9|&|484|&|816,4.823867,-2.5238318,-4.7408586
2_2015,2015,6,0,0,3.899169715733183,NA,381|&|164|&|194|&|287|&|507|&|55,1443|&|1345|&|498|&|1499|&|795|&|95|&|357|&|343|&|1258|&|208|&|1125|&|345|&|1051|&|1278|&|1099|&|3|&|72|&|1491|&|1068|&|53|&|439|&|1592|&|520|&|24|&|185|&|1404|&|886|&|646|&|1|&|313|&|741|&|1509|&|798|&|1459|&|627|&|1177|&|1465|&|719|&|1104|&|58|&|137|&|1288|&|670|&|456|&|910|&|644|&|848|&|1012|&|129|&|1424|&|71|&|693|&|1528|&|190|&|516|&|716|&|1000|&|1410|&|473|&|638|&|1571|&|642|&|324|&|207|&|1526|&|1563|&|1543|&|1467|&|533|&|975|&|1379|&|870|&|1360|&|692|&|1399|&|896|&|830|&|578|&|312|&|427|&|271|&|705|&|1021|&|1400|&|261|&|320|&|911|&|1164|&|155|&|1103|&|1261|&|751|&|79|&|938|&|1101|&|936|&|1311|&|1328|&|130|&|1321|&|948|&|481|&|1413,-0.3537717,3.5324981,0.20258692
31_2001,2001,12,0,0,0.3529411764705882,NA,731|&|104|&|225|&|210|&|244|&|6|&|317|&|195|&|287|&|744|&|515|&|523,821|&|168|&|1563|&|155|&|1473|&|164|&|886|&|1208|&|1173|&|53|&|467|&|734|&|163|&|1082,3.5114825,0.49571997,-3.5443192
133_2007,2007,4,0,0,2.6692307692307695,NA,381|&|248|&|180|&|417,840|&|752|&|119|&|1403|&|1483|&|692|&|1490|&|1394|&|896|&|339|&|818|&|552|&|804|&|886|&|1217|&|1025|&|358|&|561|&|55|&|370|&|1091|&|1200|&|403|&|505|&|1452|&|275|&|781|&|814|&|1090|&|965|&|734|&|990|&|100|&|1284|&|3|&|10|&|164|&|1020|&|408|&|122|&|467|&|1088|&|1142|&|1054|&|1225|&|832|&|1282|&|1544,-0.19228439,-0.8506344,0.20799537
108_2003,2003,10,0,0,2.4661654135338344,NA,381|&|260|&|225|&|360|&|215|&|287|&|28|&|178|&|382|&|6,804|&|9|&|290|&|288|&|781|&|486|&|1347|&|1553|&|169|&|816,3.0714006,0.050206736,-3.0876043
65_2013,2013,15,0,0,5.594446549618963,NA,453|&|379|&|521|&|365|&|529|&|113|&|157|&|314|&|450|&|526|&|452|&|17|&|556|&|647|&|769,719|&|353|&|1006|&|711|&|1104|&|747|&|1004|&|952|&|1057|&|296|&|1438|&|1277|&|1127|&|870|&|1215,-3.3073273,0.05503566,3.2863224
58_2007,2007,3,0,0,2.7534883720930234,NA,123|&|456|&|462,1098|&|1227|&|930|&|500|&|886|&|779|&|758|&|1154|&|937|&|94|&|112|&|348|&|54|&|205|&|913|&|3|&|441|&|59|&|1292|&|1008|&|254,-0.80344564,-0.9158774,0.8211966
150_2007,2007,18,0,-1,3.5433673469387754,NA,752|&|126|&|691|&|527|&|46|&|703|&|29|&|88|&|154|&|137|&|480|&|122|&|198|&|201|&|206|&|607|&|772|&|316,886|&|441|&|59|&|123|&|1292|&|935|&|758|&|937|&|1154|&|450|&|103|&|1022|&|48|&|1098|&|930|&|371|&|1041,-1.1817104,-1.2449493,1.2117087
192_2011,2011,16,0,0,2.5961290322580646,NA,731|&|508|&|188|&|470|&|135|&|199|&|132|&|255|&|110|&|759|&|313|&|467|&|186|&|17|&|61|&|490,1232|&|862|&|269|&|693|&|1018|&|234|&|1578|&|117|&|1485|&|126|&|1208|&|676|&|302|&|886|&|157|&|1481|&|454|&|1189|&|281|&|1360|&|1504|&|1378|&|566|&|725|&|555|&|229|&|104|&|300|&|137|&|1551|&|789|&|32|&|1487|&|1179|&|164|&|884|&|439|&|1225|&|998|&|2|&|1484|&|87|&|784,-3.7453039,-0.27481276,3.7365322
14_2005,2005,33,0,-1,3.0507790451181056,NA,508|&|395|&|608|&|238|&|175|&|71|&|510|&|531|&|372|&|28|&|14|&|708|&|676|&|283|&|30|&|668|&|697|&|720|&|19|&|479|&|674|&|135|&|767|&|29|&|378|&|137|&|81|&|326|&|56|&|492|&|745|&|179|&|69,573|&|1594|&|168|&|124|&|1121|&|995|&|1579|&|31|&|133|&|98|&|1377|&|578|&|107|&|490|&|1458|&|750|&|1287|&|886|&|1254|&|1224|&|233|&|1230|&|623|&|494|&|35|&|128|&|306|&|155|&|231|&|721|&|411|&|734|&|587|&|714|&|648|&|1546|&|164|&|1575|&|807|&|1312|&|480|&|130|&|800|&|410|&|710,2.3764777,-1.8270799,-2.321753
18_2003,2003,26,0,-1,1.3860223860223861,NA,327|&|733|&|444|&|531|&|359|&|412|&|234|&|312|&|601|&|248|&|264|&|451|&|716|&|639|&|317|&|505|&|92|&|256|&|229|&|534|&|592|&|475|&|59|&|735|&|743|&|553,389|&|1336|&|1194|&|843|&|358|&|1304|&|978|&|1361|&|1466|&|1183|&|40|&|980|&|258|&|734|&|103|&|611|&|856|&|1368|&|1426|&|486|&|226|&|932|&|1271,2.2569323,-1.7488332,-2.2052712
16_1999,1999,16,0,0,0.3482142857142857,NA,152|&|477|&|327|&|90|&|85|&|677|&|348|&|154|&|94|&|461|&|564|&|518|&|234|&|267|&|578|&|86,474|&|1530|&|488|&|548|&|1083|&|1384|&|943|&|19|&|695|&|499|&|1136|&|1197|&|311|&|1093|&|925|&|262|&|436|&|292|&|1326|&|432,5.1477036,0.33915764,-5.173398
122_2003,2003,3,0,0,1.7619047619047619,NA,167|&|267|&|523,1194|&|147|&|678|&|886|&|1247|&|1045|&|355|&|640|&|1466|&|40|&|290|&|1046|&|519|&|611|&|856|&|1175|&|164|&|710|&|209,3.1141167,1.4089054,-3.1819875
41_2007,2007,10,0,4,5.207721685165294,NA,574|&|39|&|521|&|475|&|696|&|716|&|375|&|519|&|503|&|720,1002|&|1461|&|205|&|39|&|552|&|752|&|1025|&|110|&|797|&|913|&|1008|&|254|&|758|&|1272|&|370|&|539|&|1174|&|348,0.94358224,-2.2570918,-0.873533
104_2005,2005,20,0,4,3.0361904761904763,NA,633|&|576|&|754|&|444|&|242|&|673|&|716|&|639|&|377|&|317|&|548|&|663|&|521|&|499|&|519|&|10|&|140|&|236|&|410|&|765,1594|&|544|&|360|&|1317|&|904|&|693|&|1018|&|117|&|478|&|482|&|886|&|96|&|1254|&|1214|&|606|&|726|&|1453|&|788|&|861|&|1039|&|807|&|1012|&|1413,1.4878966,-2.126368,-1.4224274
176_2015,2015,41,0,7,5.2558642822540955,NA,181|&|700|&|225|&|360|&|652|&|215|&|444|&|664|&|250|&|21|&|453|&|617|&|684|&|639|&|317|&|180|&|553|&|167|&|724|&|571|&|523|&|545|&|152|&|690|&|722|&|166|&|309|&|699|&|10|&|739|&|286|&|475|&|148|&|630|&|748|&|236|&|740|&|656|&|308|&|291|&|391,838|&|1345|&|498|&|715|&|7|&|612|&|412|&|790|&|890|&|95|&|117|&|666|&|1590|&|252|&|529|&|1226|&|1258|&|345|&|613|&|1051|&|3|&|583|&|164|&|438|&|1592|&|24|&|1084|&|448|&|1246|&|1150|&|886|&|577|&|1509|&|1171|&|1459|&|627|&|1465|&|719|&|1104|&|906|&|771|&|992|&|670|&|644|&|1012|&|1424|&|237|&|71|&|430|&|693|&|1018|&|1365|&|1208|&|1130|&|231|&|1571|&|290|&|723|&|585|&|1467|&|533|&|1225|&|870|&|692|&|1399|&|896|&|1595|&|1493|&|427|&|271|&|708|&|705|&|1294|&|526|&|864|&|1164|&|1454|&|1261|&|278|&|751|&|79|&|534|&|524|&|1392|&|581|&|963|&|938|&|1311|&|1042|&|603|&|1126|&|481|&|1413,-3.3391187,2.4006107,3.228841
141_2011,2011,11,0,7,1.7857142857142856,NA,381|&|229|&|225|&|319|&|244|&|342|&|550|&|744|&|515|&|502|&|595,181|&|463|&|1176|&|1268|&|183|&|416|&|1208|&|886|&|248|&|1509|&|1243|&|927|&|1504|&|43|&|968|&|1378|&|33|&|801|&|566|&|137|&|1580|&|477|&|1435|&|1029|&|1327|&|1430|&|800|&|410|&|957|&|1413,-3.1620734,2.4939444,3.0483727
60_2009,2009,13,0,0,0.6470588235294118,NA,731|&|199|&|120|&|132|&|263|&|438|&|67|&|53|&|758|&|186|&|679|&|701|&|78,1563|&|155|&|1549|&|886|&|759|&|501|&|202|&|931|&|1321|&|1339|&|216|&|1346|&|1305|&|537,-4.1174884,-0.75902224,4.126872
116_2007,2007,8,0,0,1.7272727272727273,NA,695|&|529|&|740|&|197|&|423|&|144|&|6|&|769,469|&|1404|&|949|&|1025|&|1298|&|340|&|593|&|756|&|1085|&|439|&|167|&|370|&|1211|&|106,-0.86814594,-0.7400492,0.87915987
32_2011,2011,19,0,-1,3.351531678737561,NA,375|&|406|&|430|&|183|&|552|&|703|&|548|&|403|&|726|&|555|&|757|&|154|&|309|&|587|&|32|&|524|&|316|&|384|&|626,868|&|1462|&|215|&|693|&|683|&|1018|&|1578|&|1404|&|512|&|117|&|1359|&|886|&|111|&|1509|&|787|&|720|&|895|&|1346|&|155|&|229|&|984|&|1022|&|791|&|164|&|59|&|926|&|710|&|1012|&|1413|&|69,-2.2009118,-1.9010586,2.2551374
19_2005,2005,12,0,3,2.496339009287926,NA,737|&|240|&|257|&|440|&|632|&|625|&|298|&|753|&|347|&|509|&|228|&|207,950|&|861|&|544|&|1409|&|274|&|588|&|1214|&|833|&|788|&|904|&|305|&|1324|&|1492|&|1044,3.6130755,-2.6633427,-3.5256355
41_2001,2001,17,0,-1,0,NA,545|&|323|&|173|&|462|&|441|&|40|&|764|&|703|&|298|&|464|&|219|&|465|&|615|&|163|&|569|&|647|&|116,967|&|168|&|1562|&|734|&|1502|&|1196|&|163|&|1391|&|877|&|1013,4.0391397,-2.5867617,-3.9543052
26_2015,2015,8,0,0,4.534153125457473,NA,592|&|498|&|365|&|716|&|42|&|412|&|742|&|6,1370|&|1443|&|700|&|184|&|799|&|790|&|412|&|350|&|252|&|80|&|1226|&|1241|&|1474|&|345|&|554|&|780|&|613|&|319|&|1051|&|154|&|773|&|3|&|164|&|1235|&|439|&|328|&|633|&|1206|&|608|&|1363|&|1187|&|732|&|468|&|1404|&|1150|&|886|&|917|&|891|&|577|&|313|&|829|&|960|&|400|&|627|&|1465|&|1343|&|1495|&|1170|&|457|&|992|&|393|&|221|&|1589|&|824|&|1159|&|661|&|1558|&|693|&|228|&|1591|&|1208|&|57|&|1322|&|1410|&|1000|&|1130|&|392|&|1340|&|1504|&|688|&|49|&|1571|&|231|&|1434|&|325|&|1405|&|1563|&|841|&|723|&|585|&|1202|&|957|&|1225|&|1086|&|1210|&|813|&|1316|&|896|&|1017|&|1061|&|556|&|312|&|242|&|155|&|566|&|624|&|232|&|1321,-1.5944111,2.5483754,1.479774
